48, 16, 26, 167
48, 16, 26, 165
40, 16, 38, 172
48, 16, 28, 165
48, 16, 26, 166
40, 16, 37, 172
48, 16, 27, 166
40, 16, 42, 170
48, 16, 27, 164
40, 16, 41, 171
41, 16, 37, 171
41, 16, 35, 172
41, 16, 41, 170
41, 16, 39, 170
41, 16, 37, 172
48, 16, 26, 166
41, 16, 37, 171
48, 16, 27, 165
41, 16, 36, 172
48, 16, 28, 165
41, 16, 39, 171
48, 16, 25, 166
96, 22, 41, 85
48, 16, 26, 165
41, 16, 40, 170
96, 22, 42, 86
48, 16, 28, 164
41, 16, 36, 172
48, 16, 26, 166
41, 16, 38, 170
32, 32, 26, 210
48, 16, 26, 165
32, 32, 24, 212
42, 16, 40, 169
32, 32, 25, 212
49, 16, 26, 163
32, 32, 25, 211
42, 16, 34, 171
32, 32, 25, 213
21, 32, 45, 204
32, 32, 24, 212
42, 16, 35, 171
32, 32, 25, 211
21, 32, 46, 204
32, 32, 25, 212
32, 32, 25, 212
21, 32, 49, 201
32, 32, 25, 211
32, 32, 25, 212
21, 32, 47, 204
32, 32, 25, 212
32, 32, 25, 211
21, 32, 44, 205
64, 32, 2, 119
22, 32, 42, 205
80, 32, 12, 59
22, 32, 42, 206
80, 32, 11, 60
22, 32, 42, 205
80, 32, 12, 57
22, 32, 45, 203
80, 32, 12, 60
22, 32, 40, 207
80, 32, 12, 60
22, 32, 43, 205
80, 32, 11, 58
22, 32, 43, 204
80, 32, 12, 58
22, 32, 44, 205
80, 32, 12, 61
22, 32, 41, 205
80, 32, 12, 58
22, 32, 43, 204
80, 32, 11, 59
22, 32, 41, 206
80, 32, 12, 60
22, 32, 45, 204
80, 32, 12, 57
80, 13, 40, 112
22, 32, 42, 205
80, 32, 12, 59
22, 32, 42, 206
80, 13, 38, 111
23, 32, 40, 206
80, 32, 12, 60
47, 13, 37, 161
32, 32, 24, 213
23, 32, 39, 206
81, 32, 13, 60
33, 32, 24, 212
81, 32, 12, 58
33, 32, 24, 211
81, 32, 12, 58
33, 32, 23, 213
81, 32, 12, 60
44, 14, 40, 165
33, 32, 24, 212
23, 32, 39, 207
45, 14, 38, 165
45, 14, 38, 164
33, 32, 24, 211
45, 14, 37, 164
23, 32, 39, 207
33, 32, 24, 212
16, 48, 41, 230
48, 48, 14, 269
64, 48, 10, 317
33, 32, 23, 212
16, 48, 43, 229
48, 48, 14, 270
64, 48, 10, 318
48, 48, 14, 270
32, 48, 24, 245
49, 16, 25, 165
64, 48, 10, 316
48, 48, 14, 270
16, 48, 42, 229
64, 48, 10, 319
48, 48, 14, 268
32, 48, 24, 247
81, 32, 13, 58
49, 16, 25, 163
64, 16, 19, 135
49, 16, 27, 164
81, 32, 12, 59
96, 48, 25, 28
32, 48, 24, 246
80, 16, 27, 105
64, 48, 10, 318
32, 48, 23, 245
80, 16, 28, 106
64, 48, 10, 318
49, 16, 25, 164
80, 48, 14, 3
32, 48, 24, 246
16, 48, 43, 229
32, 48, 24, 246
16, 48, 42, 229
45, 14, 36, 165
80, 16, 28, 106
81, 32, 13, 59
16, 48, 42, 228
64, 32, 1, 122
81, 32, 12, 57
80, 48, 15, 5
23, 32, 41, 205
80, 16, 26, 105
96, 32, 25, 60
23, 32, 38, 208
80, 16, 28, 105
96, 32, 26, 60
23, 32, 39, 206
33, 32, 24, 211
96, 32, 26, 61
16, 48, 42, 230
112, 48, 45, 45
13, 48, 53, 223
45, 14, 36, 164
80, 14, 33, 108
96, 32, 26, 60
32, 48, 24, 245
64, 32, 2, 124
32, 48, 23, 247
96, 32, 26, 60
32, 48, 24, 246
96, 32, 27, 61
32, 48, 23, 245
96, 32, 26, 59
64, 32, 2, 133
112, 42, 52, 56
16, 64, 44, 249
112, 42, 52, 56
64, 32, 2, 112
112, 42, 52, 57
32, 64, 30, 267
112, 42, 51, 56
48, 64, 22, 289
96, 22, 42, 86
80, 64, 23, 344
96, 32, 26, 61
80, 64, 23, 345
42, 16, 36, 170
112, 42, 51, 56
64, 64, 20, 316
64, 64, 20, 318
42, 16, 34, 172
64, 64, 20, 317
64, 64, 20, 317
11, 64, 55, 241
42, 16, 35, 170
42, 16, 38, 169
42, 16, 33, 172
112, 43, 49, 53
11, 64, 59, 239
112, 43, 50, 54
64, 64, 21, 316
112, 43, 49, 53
16, 64, 44, 248
11, 64, 56, 241
