80, 16, 14, 196
48, 16, 13, 349
21, 32, 41, 0
64, 16, 1, 120
48, 16, 13, 347
96, 32, 28, 154
80, 32, 21, 125
96, 32, 28, 156
48, 16, 14, 342
96, 32, 28, 156
96, 32, 28, 155
80, 32, 20, 125
80, 16, 14, 198
80, 16, 14, 200
21, 32, 42, 360
96, 32, 28, 155
96, 32, 28, 157
96, 32, 28, 154
96, 32, 28, 156
21, 32, 44, 355
96, 32, 28, 156
96, 32, 28, 155
96, 32, 28, 155
21, 32, 43, 359
96, 32, 28, 157
96, 32, 28, 155
13, 48, 54, 13
96, 32, 28, 156
21, 32, 41, 2
97, 32, 29, 157
97, 32, 29, 158
97, 32, 29, 156
22, 32, 39, 4
97, 32, 29, 159
97, 32, 29, 158
22, 32, 39, 5
97, 32, 29, 157
97, 32, 28, 156
97, 32, 29, 159
22, 32, 39, 4
16, 48, 46, 26
97, 32, 29, 157
97, 32, 29, 158
22, 32, 41, 360
97, 32, 29, 158
97, 32, 29, 157
97, 32, 29, 157
22, 32, 38, 7
16, 48, 47, 24
97, 32, 29, 159
22, 32, 40, 3
98, 32, 30, 162
98, 32, 30, 159
98, 32, 30, 160
98, 32, 29, 159
22, 32, 39, 2
98, 32, 30, 159
98, 32, 29, 159
22, 32, 40, 3
98, 32, 30, 161
64, 16, 0, 160
80, 32, 21, 125
32, 32, 28, 27
80, 32, 21, 125
48, 32, 21, 59
64, 32, 18, 93
80, 32, 20, 126
64, 32, 19, 92
80, 32, 21, 124
48, 32, 20, 59
80, 32, 21, 126
48, 16, 13, 348
15, 42, 50, 10
15, 42, 50, 8
48, 16, 13, 346
15, 42, 51, 7
98, 32, 29, 158
13, 48, 54, 15
13, 48, 53, 15
13, 48, 54, 14
64, 48, 30, 92
13, 48, 54, 13
13, 48, 56, 12
14, 48, 50, 20
14, 48, 52, 16
96, 48, 36, 134
32, 48, 35, 50
80, 48, 32, 112
48, 48, 31, 71
32, 32, 27, 30
96, 48, 36, 132
32, 32, 27, 29
40, 16, 25, 332
32, 32, 27, 28
