32, 32, 53, 44
48, 32, 54, 62
80, 16, 35, 101
48, 32, 54, 63
80, 32, 54, 90
48, 32, 54, 62
80, 16, 34, 101
80, 32, 54, 90
32, 32, 54, 46
40, 16, 31, 31
32, 32, 53, 45
32, 32, 53, 45
32, 32, 54, 45
48, 32, 54, 63
64, 32, 54, 77
80, 16, 34, 101
96, 32, 54, 107
80, 16, 35, 99
96, 32, 53, 108
80, 16, 34, 102
96, 32, 53, 108
80, 16, 33, 101
96, 32, 54, 108
80, 16, 35, 100
96, 32, 53, 107
80, 16, 34, 100
96, 32, 53, 109
80, 16, 33, 102
96, 32, 54, 107
80, 32, 54, 90
96, 32, 53, 108
48, 32, 54, 62
96, 32, 53, 107
48, 32, 54, 63
80, 16, 35, 100
48, 32, 54, 62
96, 32, 54, 108
48, 32, 54, 63
96, 32, 53, 108
48, 32, 54, 63
80, 16, 34, 101
48, 32, 54, 63
96, 32, 53, 108
96, 32, 54, 107
32, 32, 53, 46
96, 32, 53, 108
80, 32, 54, 90
80, 32, 54, 90
64, 32, 54, 76
80, 32, 54, 90
80, 32, 54, 90
80, 32, 54, 90
80, 32, 54, 90
80, 32, 54, 90
47, 13, 26, 40
32, 32, 53, 45
64, 32, 54, 76
32, 32, 54, 46
13, 48, 68, 17
32, 32, 54, 45
32, 32, 53, 45
80, 16, 34, 100
44, 14, 26, 30
32, 32, 54, 45
97, 32, 53, 109
45, 14, 27, 35
32, 32, 53, 45
80, 16, 35, 100
32, 32, 53, 45
80, 16, 34, 101
32, 32, 54, 46
13, 48, 68, 19
45, 14, 27, 36
33, 32, 53, 47
45, 14, 27, 37
13, 48, 68, 19
45, 14, 28, 39
45, 14, 28, 39
48, 32, 54, 62
13, 48, 68, 17
48, 32, 54, 63
45, 14, 25, 29
46, 14, 26, 37
48, 32, 54, 62
33, 32, 53, 46
33, 32, 54, 47
33, 32, 54, 47
48, 32, 54, 63
46, 14, 29, 43
46, 14, 27, 39
46, 14, 29, 44
80, 32, 54, 90
46, 14, 28, 40
46, 14, 28, 39
80, 32, 54, 90
46, 14, 27, 40
46, 14, 26, 36
46, 14, 29, 43
49, 32, 54, 64
46, 14, 25, 33
46, 14, 25, 36
46, 14, 29, 41
49, 32, 54, 63
33, 32, 53, 47
33, 32, 54, 46
33, 32, 54, 47
80, 32, 54, 90
33, 32, 53, 46
33, 32, 54, 47
96, 22, 40, 128
33, 32, 53, 46
33, 32, 53, 47
33, 32, 54, 47
48, 48, 66, 65
96, 22, 40, 130
48, 48, 66, 65
96, 22, 39, 130
13, 48, 68, 17
48, 48, 66, 65
80, 32, 54, 90
80, 13, 24, 116
49, 32, 54, 63
81, 32, 54, 91
49, 32, 54, 63
49, 32, 54, 64
47, 14, 28, 43
49, 32, 54, 63
96, 22, 41, 124
31, 22, 39, 22
49, 32, 54, 64
49, 32, 54, 63
96, 22, 40, 128
49, 32, 54, 64
16, 48, 67, 30
81, 32, 54, 91
31, 22, 40, 25
49, 32, 54, 63
49, 32, 54, 64
81, 32, 54, 91
49, 32, 54, 63
49, 32, 54, 64
81, 32, 54, 91
49, 32, 54, 63
31, 22, 38, 17
50, 32, 54, 65
81, 32, 54, 91
50, 32, 54, 64
31, 22, 39, 20
50, 32, 54, 65
81, 32, 54, 91
50, 32, 54, 64
50, 32, 54, 64
81, 32, 54, 91
50, 32, 54, 64
50, 32, 54, 65
80, 13, 25, 114
81, 32, 54, 90
80, 48, 66, 87
81, 32, 54, 91
96, 48, 66, 102
81, 32, 54, 91
80, 48, 66, 88
32, 48, 66, 51
96, 48, 67, 101
81, 16, 33, 103
81, 16, 33, 103
96, 48, 66, 101
81, 16, 34, 103
32, 48, 66, 52
31, 22, 40, 22
13, 48, 69, 15
81, 32, 54, 91
33, 32, 54, 47
33, 32, 53, 46
81, 32, 54, 91
34, 32, 54, 48
81, 32, 54, 91
34, 32, 53, 48
81, 32, 54, 91
80, 14, 29, 107
34, 32, 54, 48
82, 32, 54, 91
34, 32, 53, 47
82, 32, 54, 92
80, 14, 29, 107
34, 32, 53, 48
82, 32, 54, 92
34, 32, 54, 48
82, 32, 54, 92
80, 14, 26, 113
34, 32, 54, 48
82, 32, 54, 91
34, 32, 53, 47
80, 14, 29, 105
34, 32, 54, 48
82, 32, 54, 92
34, 32, 54, 48
82, 32, 54, 92
96, 22, 40, 127
34, 32, 53, 48
82, 32, 54, 92
34, 32, 54, 48
82, 32, 54, 91
96, 22, 40, 127
34, 32, 53, 48
82, 32, 54, 92
34, 32, 53, 47
82, 32, 54, 92
35, 32, 54, 49
82, 32, 54, 92
82, 32, 54, 91
35, 32, 54, 50
35, 32, 53, 49
82, 32, 54, 92
35, 32, 54, 50
83, 32, 54, 93
35, 32, 54, 49
83, 32, 53, 93
35, 32, 53, 49
83, 32, 54, 92
35, 32, 54, 49
83, 32, 54, 93
35, 32, 53, 49
83, 32, 54, 93
35, 32, 53, 49
83, 32, 54, 93
35, 32, 54, 50
83, 32, 54, 92
35, 32, 54, 49
83, 32, 54, 93
35, 32, 53, 49
83, 32, 54, 93
35, 32, 54, 49
83, 32, 54, 93
35, 32, 54, 50
83, 32, 54, 93
36, 32, 53, 51
83, 32, 54, 93
36, 32, 54, 50
83, 32, 54, 93
36, 32, 54, 51
83, 32, 54, 93
36, 32, 53, 50
84, 32, 54, 94
36, 32, 54, 51
80, 14, 28, 110
36, 32, 54, 50
84, 32, 54, 93
36, 32, 53, 50
84, 32, 53, 94
80, 14, 28, 109
36, 32, 54, 50
84, 32, 54, 94
36, 32, 54, 51
84, 32, 54, 94
80, 14, 30, 106
36, 32, 53, 50
84, 32, 54, 94
36, 32, 54, 51
84, 32, 54, 94
96, 23, 42, 123
36, 32, 54, 50
84, 32, 54, 94
36, 32, 53, 51
84, 32, 54, 94
96, 23, 41, 123
36, 32, 54, 50
84, 32, 54, 93
37, 32, 54, 52
84, 32, 54, 94
80, 14, 28, 107
37, 32, 54, 51
84, 32, 53, 94
37, 32, 54, 52
84, 32, 54, 94
96, 23, 42, 123
37, 32, 54, 51
84, 32, 54, 93
37, 32, 54, 52
85, 32, 54, 95
80, 14, 26, 113
85, 32, 54, 95
37, 32, 53, 51
14, 48, 68, 24
37, 32, 54, 52
85, 32, 54, 94
80, 14, 30, 106
48, 48, 66, 65
47, 14, 26, 42
31, 22, 41, 27
48, 48, 66, 64
80, 48, 66, 87
50, 32, 54, 64
48, 48, 66, 65
31, 22, 40, 21
50, 32, 54, 64
48, 48, 66, 65
80, 48, 66, 88
50, 32, 54, 64
48, 48, 66, 65
64, 32, 54, 76
16, 64, 80, 35
64, 48, 66, 76
64, 64, 76, 76
48, 64, 76, 66
16, 64, 79, 34
48, 64, 76, 66
64, 48, 66, 76
96, 64, 77, 99
64, 32, 54, 77
48, 64, 76, 65
50, 32, 54, 65
64, 48, 66, 76
16, 48, 67, 28
32, 48, 66, 51
85, 32, 54, 95
16, 80, 93, 34
37, 32, 54, 52
112, 48, 67, 126
37, 32, 53, 51
64, 80, 87, 76
37, 32, 54, 51
112, 48, 67, 125
48, 80, 86, 65
112, 48, 68, 127
64, 11, 19, 78
16, 80, 93, 33
96, 23, 42, 122
47, 14, 29, 44
16, 80, 93, 33
47, 14, 28, 44
31, 22, 40, 25
16, 80, 94, 32
48, 80, 87, 66
16, 80, 93, 34
16, 80, 94, 33
48, 80, 87, 66
80, 80, 87, 87
97, 32, 53, 109
80, 14, 29, 107
97, 32, 54, 108
96, 23, 41, 125
80, 14, 26, 111
80, 80, 87, 87
80, 14, 29, 109
16, 48, 67, 29
97, 32, 53, 110
16, 80, 93, 33
80, 14, 29, 107
64, 48, 66, 76
112, 48, 67, 125
112, 64, 80, 118
40, 16, 32, 33
32, 48, 66, 52
40, 16, 29, 25
48, 96, 99, 65
40, 16, 30, 26
11, 64, 82, 23
48, 96, 99, 65
21, 32, 52, 19
85, 32, 54, 94
48, 96, 99, 65
21, 32, 52, 18
48, 96, 99, 65
85, 32, 54, 95
21, 32, 51, 14
112, 64, 80, 118
32, 64, 77, 53
112, 64, 79, 118
97, 32, 53, 109
16, 80, 93, 33
112, 64, 80, 119
97, 32, 54, 109
11, 64, 82, 18
14, 48, 67, 21
85, 32, 53, 95
96, 96, 103, 102
11, 64, 82, 21
55, 11, 20, 53
42, 112, 126, 52
14, 48, 68, 23
85, 32, 54, 95
11, 64, 82, 22
14, 48, 68, 19
80, 80, 87, 87
14, 48, 67, 23
85, 32, 54, 95
56, 11, 22, 58
64, 11, 23, 78
37, 32, 54, 52
32, 80, 88, 53
48, 16, 35, 53
37, 32, 53, 51
15, 42, 63, 17
16, 64, 80, 36
48, 48, 66, 65
81, 16, 34, 102
16, 64, 79, 35
48, 48, 66, 65
64, 112, 118, 76
80, 112, 121, 92
32, 96, 102, 52
43, 112, 125, 53
81, 14, 26, 113
81, 14, 29, 111
64, 80, 86, 76
81, 14, 26, 114
32, 96, 103, 51
64, 32, 54, 76
32, 96, 102, 51
29, 23, 41, 18
64, 32, 54, 76
32, 96, 102, 50
64, 32, 54, 76
32, 96, 103, 51
32, 96, 102, 51
64, 32, 54, 76
32, 96, 102, 51
30, 23, 40, 17
64, 32, 54, 76
81, 14, 29, 108
50, 32, 54, 64
81, 14, 27, 113
64, 32, 55, 76
81, 14, 28, 110
30, 23, 41, 24
32, 96, 103, 50
64, 32, 54, 76
80, 96, 99, 87
48, 48, 66, 65
50, 32, 54, 65
80, 96, 99, 88
50, 32, 54, 64
48, 48, 66, 65
80, 96, 99, 87
32, 96, 102, 51
30, 23, 42, 24
80, 64, 76, 87
15, 42, 62, 17
32, 64, 77, 54
64, 48, 66, 76
30, 23, 41, 23
80, 112, 124, 93
15, 42, 62, 14
51, 32, 54, 65
80, 112, 121, 92
30, 23, 42, 27
32, 96, 102, 51
51, 32, 54, 65
80, 112, 121, 93
51, 32, 54, 65
15, 42, 63, 18
51, 32, 54, 66
30, 23, 41, 23
80, 96, 99, 88
80, 112, 123, 92
80, 96, 99, 87
32, 96, 102, 51
51, 32, 54, 65
64, 32, 54, 77
80, 96, 99, 88
32, 96, 102, 51
30, 23, 41, 21
32, 96, 102, 51
32, 64, 77, 53
51, 32, 54, 65
32, 64, 77, 54
64, 32, 54, 76
48, 112, 120, 61
96, 23, 43, 120
112, 64, 80, 118
16, 80, 93, 34
112, 64, 80, 119
16, 80, 93, 33
96, 23, 41, 127
48, 112, 122, 60
32, 48, 66, 52
16, 80, 93, 34
11, 64, 83, 19
32, 48, 66, 52
16, 80, 94, 32
64, 48, 66, 76
48, 112, 121, 61
64, 48, 66, 76
11, 64, 82, 21
64, 48, 66, 76
64, 112, 117, 77
64, 48, 66, 76
85, 32, 54, 95
96, 64, 77, 99
37, 32, 54, 52
96, 23, 41, 124
14, 48, 68, 23
96, 64, 77, 99
81, 14, 27, 111
37, 32, 53, 51
14, 48, 68, 23
80, 112, 122, 93
80, 64, 76, 87
48, 48, 66, 64
80, 80, 87, 86
80, 64, 76, 86
16, 48, 68, 28
80, 80, 87, 87
80, 112, 120, 91
15, 43, 64, 21
48, 112, 121, 60
64, 112, 117, 76
32, 96, 103, 51
11, 64, 82, 23
80, 64, 76, 87
80, 112, 123, 93
32, 48, 66, 51
